Cluster ID,Link Score,source file,fileName,id,Title,Keywords
8.0,0.81261384,0,pubmedf__101,101,magnetic resonance imaging in nondependent pacemaker patients with pacemakers and defibrillators with a nearly depleted battery,performed mode pacemaker cardiac indicated clock devices patients eri battery gene depletion mouse months activity pacemaker doo resonance cell battery expression undergoing scans 3 defibrillatorscircadian within magnetic implantable nearly mri depleted conditional 13 scn electronic defibrillators imaging clinically rhythm pacemakers imagingnondependent cardioverter cieds reached identified
36.0,0.663501,0,pubmedf__111,111,an enlarging pacemaker pocket: a case report of a plasmablastic lymphoma arising as a primary tumor around a cardiac pacemaker and systematic literature review of various malignancies arising at the pacemaker pocket,literature thorough pacemaker cardiac cardiac ablation case patients department revealed systematic plasmablastic block samples ventricular pacemaker first elderly pocket occurring enlarging fibrillation around reportatrial within case tumor emergency oncogenesis within review arising primary year known pockets reported malignancies tissue heart lymphoma arising immunocompromised complainingvarious lymphoma pacemakers around tumors
104.0,0.5399999,0,pubmedf__116,116,increased risk of late pacemaker implantation after ablation for atrioventricular nodal reentry tachycardia: a 10-year follow-up of a nationwide cohort,postablation pacemaker cardiac ablation 30 5 implantation well reentry low block 10atrial ventricular pacemaker described risk periprocedural needed days swedish fibrillation atrioventricular first undergoing lateatrioventricular follow year tachycardia ablation nodal cohort countrywide catheter implantation heart (≤ patients nationwide increased late case registry cohort
83.0,0.5764929,0,pubmedf__117,117,thrombus on pacemaker lead,pacemaker since cardiac examination ablation removed revealed block atrial right months two ventricular pacemaker consideringpacemaker years fibrillation )) back lead attached complete undergone recurrent leads year fever mass permanent along 2 thrombusatrial echocardiographic implantation heart heart also six case mass
81.0,0.5789847,0,pubmedf__121,121,association of clinical and economic outcomes with permanent pacemaker implantation after transcatheter aortic valve replacement,pacemaker cardiac based ablation cumulative clinical insertion implantation block replacementtranscatheter replacement %) ventricular pacemaker aortic procedure adjusted fibrillation 1 health transcatheter data costs associationatrial economic year required 7 cohort care year permanent study using outcomes heart replacement valve case costs
105.0,0.5393993,0,pubmedf__127,127,chronic transvenous pacemaker implantable cardioverter defibrillator leads implantation induced pathological changes,laser defibrillator pacemaker cardiac ablation leads block defibrillator formation superior ventricular chronic threatening extraction pathological lead operations commonly seen cava changes fibrillation around excimer pacemakeratrial transvenous implantable 10 diedimplantable extensive year encapsulated complications along tissue induced technique operators vena using icd performing implantation heart potential patients cardioverter fibrous case life
26.0,0.69563586,0,pubmedf__152,152,cardiac perforation after pacemaker implantationreport of a case,caseatrial pacemaker effusion penetratingpacemaker cardiac active cardiac case pericardial ablation implantation block tomography atrial hemorrhagic right drainage revealed ventricular perforation lead tip fibrillation days performed report fixation effusion leads due open sinus year sick appendage heart later one syndrome computed
3.0,0.86649954,0,pubmedf__153,153,placement of cardiac pacemaker trial (pocket) - rationale and design: a randomized controlled trial,system pacemaker cardiac consecutive enroll sizes cardiac patients leads case ablation block technique trial 200 two consists concealed pacemaker connectedrandomized rationale ventricular procedure pocket visual fibrillation sequentially block controlled alternative allocation prospective interventional rct placement year scale would analog using heart designatrial designed random numbered
119.0,0.51985806,0,pubmedf__180,180,stability of intrinsic rhythm in pacemaker-dependent patients during pacemaker replacement: can we predict the need for temporary pacing?,positive stability torsades underwent pacemaker 24 cardiac consecutive ablation intrinsic patients predictive block including replacement ventricular pacemaker predict 105 studied fibrillation factors (> 40 structural 48 age due valuetemporary % dependent several de disease sinus year needatrial ir sick vs points heart clinical p heart stable bpm syndrome rhythm replacement pacing case
43.0,0.648319,0,pubmedf__191,191,effects of permanent cardiac pacemaker implantation on vascular endothelial function blood coagulation and cardiac function in patients with bradycardia,pacemaker cardiac cardiac vascular ablation patients blood implantation left endothelial block tm function bradycardia ventricular activity pacemaker affects ) bradycardiaatrial c fibrillation coagulation indexespermanent function levels effects von end ejection ventricular year indexes vwf tissue factor heart tf antithrombin fraction willebr case
23.0,0.7006641,0,pubmedf__195,195,evaluation of safety and feasibility of leadless pacemaker implantation following the removal of an infected pacemaker,leadless electrode pacemaker provide effective datum stable implantation bag options evaluationcardiac following pacing method safety pacemaker therapy without immediate pacemakers risk high conclusion pacemakerleadless remained crt systemic removal original infection year safe followed implantation infected patients capsular pacemakers feasibility device
11.0,0.7653238,0,pubmedf__198,198,project my heart your heart: an idea whose time has come,pacemaker cardiac effective ablation patients low pilot block including making methods recyclingidea every ventricular pacemaker throughout facilities years fibrillation ago 1 time studies optimal die define among charitable fully nearly several inception countries project year comeatrial idea year whose recycling servicing strategies heart practice small income patients 4 million case
117.0,0.5215241,0,pubmedf__239,239,implantation of leadless pacemaker for the development of new left bundle branch block and symptomatic pause following transcatheter aortic valve replacement,leadless underwent pacemaker frequently guidelines cardiac events lbbb datum developmentcardiac implantation left block bundle occur replacement regardingsymptomatic method aortic pacemaker therapy risk post pause consensus transcatheter branch high conclusion disturbances crt blocks related permanent year clinical new conduction successful adverse following regarding valve device
55.0,0.6315195,0,pubmedf__243,243,the rationale and design of the micra transcatheter pacing study: safety and efficacy of a novel miniaturized pacemaker,study novel pacemaker provide system cardiac ablation systems efficacy block battery pacing miniaturized traditional potentially avoiding ventricular safety pacemaker rationale fibrillation time transcatheter studies catheter undergoing recent 6 currently year various delivered longevity similar points heart micra evaluationmicra designatrial via case thereby
37.0,0.6575892,0,pubmedf__245,245,successful upgrade to cardiac resynchronization therapy for cardiac implantation-associated left subclavian vein occlusion: a case report,may difficulty occlusion pacemaker cardiac cardiac ablation implantation left occlusion block subclavian ventricular pacemaker therapy lead transferable years fibrillation upgrade reportatrial obstruction previously case interventional transvenous vein mayassociated previous present year related utilizing stenosis implanted 2 new heart caused coronary resynchronization successful difficult case total
92.0,0.56262994,0,pubmedf__273,273,high traffic congestion in right atrium,pacemaker cardiac lady ablation leads presented normal congestion surgical implantation block right replacement atriumatrial ventricular pacemaker traffic fibrillation swellinghigh undergoing functions ventricular limb due year stenosis removal induced heart severe heart tricuspid status venous fibrosis failure valve case functional
73.0,0.59644324,0,pubmedf__315,315,cardiac magnetic resonance imaging (mri) in children is safe with most pacemaker systems including those with epicardial leads,childrencardiac underwent forty guidelines scanning indicated datum systems battery method field pacemaker therapy epicardial without ) risk resonance effects specific alterationcardiac high conclusion data 3 wisconsin safety voltage leads magnetic crt precautions possible mri mri year appropriate safe listed clinical generator using imaging clinically one including patients safely device
137.0,0.50394267,0,pubmedf__327,327,inadvertent pacemaker lead dislodgement,preoperatively perioperative datum surgical implantation block established replacement sheath method aortic pacemaker therapy lead risk atrioventricular transcatheter lead treatment high conclusion conventional dislodgementcardiac degree crt stenosis option permanent year placed sheath venous pacing valve periodinadvertent device placed
115.0,0.522491,0,pubmedf__330,330,care the epicardial pacemaker wires,reappeared relapsedepicardial cardiac months four datum retained antibiotic method pacemaker therapy epicardial carecardiac without involvement bacteraemia risk wire high conclusion treatment crt cycle increasing mass year staphylococcus wires appropriate size aureus later successful six device
32.0,0.6773767,0,pubmedf__344,344,cardiac conduction abnormalities associated with pacemaker implantation after transcatheter aortic valve replacement,hours pacemaker 24 expiring cardiac cardiac ablation block left tavr bundle abnormalities right replacement ventricular pacemaker aortic implantationatrial ) fibrillation transcatheter branch blocktranscatheter within year requiring implantation often heart conduction valve case associated
108.0,0.53680503,0,pubmedf__357,357,twiddlers syndrome,intervention radiograph aortic automatic leads chest old implantation pain outcome months skin displacement group lead pocket risk around shows rare operative high consistent maletwiddler coiled implantable cxr ventricle five cardioverter year condition tavr resultant mortality syndromevalve aicd
136.0,0.5041733,0,pubmedf__359,359,novel atrioventricular sequential pacing approach using a transvenous atrial pacemaker and a leadless pacemaker: a case report,echocardiography leadless mechanisms pacemaker woman cardiac ablation leads presented team old revealed block atrial pacing meeting ventricular dysfunction using disciplinary neck sequential years fibrillation 14 ago pulsations atrioventricular lead reportatrial across case node significant transvenous several regurgitation sinus approach year developing valvenovel severe heart av tricuspid including postural case
114.0,0.5237154,0,pubmedf__361,361,low permanent pacemaker rates following lotus device implantation for transcatheter aortic valve replacement due to modified implantation protocol,disturbances position aortic implantation association left tavr bundle york block outcome access class modified replacement symptomatic conveyslow could pacemaker aortic rates group lotus academic risk 2 atrioventricular transcatheter branch high conventional degree due annulus 3rd femoral stenosis protocolvalve requiring permanent high year tavr implantation heart new severe conduction mortality research iii following replacement via valve device consortium
99.0,0.54284346,0,pubmedf__363,363,acute inferior wall st segment elevation myocardial infarction caused atrial lead dysfunction reversed by primary percutaneous coronary intervention,intervention mechanisms aortic percutaneous electrocardiographic old implantation atrial outcome coronary myocardial pacemaker dysfunction group lead sequential risk changes reversibleacute wall high acute elevation reversed female st caused possible receiving primary year tavr interventionvalve infarction caused mortality infarction inferior segment patients varies
128.0,0.5136463,0,pubmedf__365,365,pacemaker malfunction after acute myocardial infarction in a patient with wrap-around left anterior descending artery supplying the right ventricular apex,intervention occlusion pacemaker cardiac duearound supplying percutaneous ablation cardiopulmonary revealed left arteries occlusion block right coronary myocardial lad apex artery pacemaker ventricular patientatrial lead fibrillation angiography artery acute elevation ventricular emergency st malfunction due proximal primary arrest wrap year occurred anterior heart infarction segment descending occurred case total
46.0,0.64667344,0,pubmedf__380,380,comparison of delayed transvenous reimplantation and immediate surgical epicardial approach in pacing-dependent patients undergoing extraction of infected permanent pacemakers,001 v system may approach leads datum pericardial single surgical implantation delayed comparisoncardiac 14 epi reimplantation 73 sixty method therapy epicardial hundred extraction lead <. risk years surgically p undergoing high conclusion ventricular prevent significant transvenous implanted 6 crt days endo dependent 1 13 ).immediate developed 71 procedure 7 permanent year 15 2 vs using ± 9 one patients infected pacemakers pacing extraction bleeding device group
112.0,0.53053945,0,pubmedf__401,401,effectiveness of implantation of a subcutaneous implantable cardioverter-defibrillator in a patient with complete heart block and a pacemaker,underwent limitation alternative provide pacemaker cardiac ablation electrocardiographic implantation block considerations traditional ventricular therapy testingsubcutaneous special fibrillation complete effectiveness screening implantable patient important placement year cardioverter appropriate heart heart icd major pacing case device subcutaneous defibrillatoratrial
67.0,0.60646427,0,pubmedf__404,404,complete atrioventricular block and permanent pacemaker implantation following percutaneous coronary intervention to left anterior descending artery chronic total occlusion,intervention perfusion underwent occlusion septal aortic restoration normal percutaneous blood implantation block left prior old outcome ultimately total coronary blockvalve artery pacemaker first chronic group risk artery atrioventricular complete high preserve degree flow patient persistent developed anterior permanent year occurs tavr abnormalities implantation branch conduction mortality descending following second occlusionpermanent male
18.0,0.72205913,0,pubmedf__409,409,long-term progression of rhythm and conduction disturbances in pacemaker recipients: findings from the pacemaker expert programming study,worseningpacemaker % study pacemaker progression findingsatrial cardiac programming ablation long patients implantation observational block atrial expert rhythm %) could ventricular pacemaker chronic 8 consecutively show fibrillation block disorders enrolled 3 disorder term disturbances evaluated 1810 recipients primary year disorder requiring permanent study added 3 implantation new heart conduction bifascicular rhythm case
28.0,0.6954662,0,pubmedf__415,415,mechanisms of heart block after transcatheter aortic valve replacement - cardiac anatomy clinical predictors and mechanical factors that contribute to permanent pacemaker implantation,anatomy pacemaker mechanisms cardiac cardiac ablation surgical implantation block tavr factors procedural including replacement complications symptomatic ventricular aortic group pacemaker mechanical fibrillation atrioventricular transcatheter treatment undergoing invasive conventional disturbances minimally risktranscatheter year stenosis risk option permanent tavr heart severe clinical heart conduction remain contributeatrial patients predictors increased valve case
132.0,0.51202476,0,pubmedf__427,427,rehospitalizations for complications and mortality following pacemaker implantation: a retrospective cohort study in an older population,study cerebral recipients pacemaker cardiac ablation range 5 implantation block complications people 883 ventricular retrospective pacemaker pacemakers fibrillation days receive 90 population complicationsatrial data within 10 % rehospitalizations recipients year cohort study 2 using heart describe postdischarge older infarction following pacemakers interquartile 83mortality case chamber
106.0,0.5393903,0,pubmedf__430,430,narrow escape: a novel approach to the endovascular treatment of superior vena cava syndrome secondary to pacemaker leads with excellent long-term outcomes,obstruction electrode novel approach showed cardiac devices long blood datum excellent superior escape method pacemaker therapy risk cava treatmentcardiac svc obstruction complete high conclusion secondary flow term implantable done leads crt resultssuperior decreased cava disease procedure year treating common vena outcomes narrow endovascular syndrome device
102.0,0.5409165,0,pubmedf__436,436,safety of magnetic resonance scanning without monitoring of patients with pacemakers,tesla pacemaker events pacemakerscircadian normal patients clock insignificant protocolmagnetic gene copenhagen relatively scanning mouse among safety registered activity additional without monitoring pulse special resonance specific cell pm expression hospital scans oximetry magnetic perform absorption safely mri scn university imaging clinically adverse rhythm patients rate increase
66.0,0.60826224,0,pubmedf__437,437,complications related to cardiac rhythm management device therapy and their financial implication: a prospective single-center twoyear survey,direct recipients underwent costs crmd consecutive found patient cardiac devices datum implantation low survey relatively complications rhythm ). %) management method disorders additional therapy financial risk implication 1 relatedcardiac rates undergoing high conclusion pocket prospective 85 erosion crt developed infection single study hospital year heart twoyear 464 staycardiac patients center device developed total
35.0,0.6649151,0,pubmedf__438,438,transthoracic implantation of dual-chamber pacemaker for synchronous treatment of cardiac dysfunction due to idiopathic complete left bundle branch block in children,index pacemaker cardiac cardiac ablation dual implantation left block bundle stage increased three pacing childrenatrial ventricular pacemakeridiopathic dysfunction epicardial dual substitute fibrillation transthoracic end suppress atrioventricular complete systolic significantly branch ventricular ejection dyssynchrony node conduction due treatment decreased ventricle atrial synchronous year permanent heart fraction idiopathic case chamber
49.0,0.6430147,0,pubmedf__441,441,clinical profile and early complications after single and dual chamber permanent pacemaker implantation at manmohan cardiothoracic vascular and transplant centre kathmandu nepal,vascular may pacemaker cardiac consecutive cardiac ablation transplant dual surgical implantation single block ventricular profile pacemaker studydual chamber procedure problems fibrillation centre invasive 2014 manmohan minimally cardiothoracic implantations present year complications permanent single kathmanduatrial clinical 2015 heart nepal april early case chamber
94.0,0.5609761,0,pubmedf__442,442,in vivo cardiac pacemaker function of differentiated human mesenchymal stem cells from adipose tissue transplanted into porcine hearts,catecholaminergic may pig towards pacemaker investigate ventricles cardiac clock left gene function recorded human mouse superior mesenchymal transplanted pacemaker rates activity 76 exhibited h hamsc heartscircadian porcine propertiesdifferentiated cell 131 rates expression elicit maximum lower injection monitoring ventricular wall establish animals rate sustainably free continuous little receiving significantly stimulation pbs mean vivo scn induced tissue served whether heart cells presented biological stem rate rhythm adipose sensitivity
68.0,0.60440457,0,pubmedf__449,449,pacemaker implantation after catheter ablation for atrial fibrillation,index pacemaker cardioversion congestive cardiac ablation hazards cox charlson groups implantation block us atrial female commercial ventricular dysfunction pacemaker certain ) modelspacemaker insurance years fibrillation 2 1 ) gender fibrillationatrial node chads2 higher ps matched baseline within large )- 0 sinus year score requiring database year 2 catheter heart heart (≥ 0 comorbidities 50 patients proportional 28 failure versus case
47.0,0.6458308,0,pubmedf__450,450,the influence of cholinesterase inhibitor therapy for dementia on risk of cardiac pacemaker insertion: a retrospective population-based health administrative databases study in ontario canada,study influence inhibitor showed inhibitors cardiac aortic patients insertion implantation ontario retrospective outcome theoretically suggesthealth ontario %) databases pacemaker group therapy canadavalve control risk cause drug dementia health 1 cholinesterase treatment undergo undergoing population high previous studies change bradycardia taking cohort year databases rather tavr showed administrative dementia mortality rarely patients inhibitors analysis
127.0,0.51391107,0,pubmedf__460,460,atrioventricular conduction changes after corevalve transcatheter aortic valve implantation,hours disturbances treated pacemaker 24 cardiac cardiac consecutive ablation patients implantation block changes 22mscorevalve 47 stenosis occur %) aortic pacemaker ventricular corevalve ms fibrillation atrioventricular transcatheter 98 changesatrial within year 7 129 permanent often 72 severe ± conduction heart valve case 173
87.0,0.57005835,0,pubmedf__475,475,evaluation of the safety of mri scans in patients undergoing dual-chamber pacemaker implantation,joint showed scanpatients regression aortic implantation 26 pacing outcome chamber %) safety pacemaker first group symptoms enrhythm dual risk multivariate logistic capsurefix electrodes time included %) diseases undergoing high scans significant ipg scan 6 neurological discomfort receiving 0 evaluationvalve mri spinal year tavr abnormalities showed 27 surescan mortality scans injuries analysis
124.0,0.5155544,0,pubmedf__477,477,cardiac perforation complicating cardiac electrophysiology procedures: value of angiography and use of a closure device to avoid cardiac surgery,may underwent patient cardiac active leads avoid datum surgical ® delayed atrial pacing postcardiac closure repeat right angiographycardiac two complicating method pacemaker therapy perforation surgery ductus risk pda performed 1 value fixation high acute conclusion ventricular temporary comparison caused patient crt device use perforations arteriosus patent persistent perforation electrophysiology subacute permanent year study avoid procedures one ct amplazter repair device
138.0,0.50338674,0,pubmedf__497,497,successful implantation of bipolar epicardial leads and dual chamber pacemaker in infant after postoperative atrioventricular heart block,challenge pacemaker cardiac ablation normal dual implantation low block surgical hemodynamics infantatrial bipolar weight ventricular pacemaker additional epicardial pacemakerpostoperative birth surgery correction fibrillation ddd block atrioventricular report complete allow case leads due open requires primary year infancy permanent heart heart av successful publishing case chamber total
86.0,0.5708707,0,pubmedf__499,499,combination of a leadless pacemaker and subcutaneous defibrillator with nine effective shock treatments during follow-up of 18 months,defibrillator leadless pacemaker cardiac effective ablation nine fibrillationnine block worked shock three ). months ventricular without continues fibrillation 18 treatment combinationatrial intracardiac ventricular vectors leads implantable adequate sensing year treatments cardioverter heart icd well combined follow case subcutaneous
123.0,0.5163625,0,pubmedf__501,501,remote control improves quality of life in elderly pacemaker patients versus standard ambulatory-based follow-up,system system events months outpatient chest consecutive based datum implantation remote discomfort 42 months patientselderly method pacemaker first therapy quality questionnaire monitoring control risk ambulatory pm monitoring high conclusion 3 6 crt affected related year standard improves visits patients following regarding follow lifecardiac versus device
52.0,0.63328457,0,pubmedf__502,502,ten-year survival and its associated factors in the patients undergoing pacemaker implantation in hospitals affiliated to shiraz university of medical sciences during 2002 - 2012,pacemaker model aortic 22 hazards cox determined shiraz implantation survival problemspatients factors outcome individuals method pacemaker affiliated affecting group analyzed 2012 university non risk hospitals sciences multivariate 2002valve electric undergone undergoing high people year permanent year prevalent ten tavr heart using worldwide conduction disease mortality proportional 9 patients associated million medical regression
16.0,0.73293865,0,pubmedf__504,504,magnetic resonance imaging in patients with cardiac implanted electronic devices: focus on contraindications to magnetic resonance imaging protocols,defibrillator focus changed pacemaker cardiac occurrence slightly cardiac events devices leadscardiac patients ablation block pacing complications either ventricular contraindicationsatrial without fibrillation resonance requiring magnetic rate implantable batteries year depleted occurred mri implanted protocols electronic inexplicably heart abandoned parameters imaging imaging adverse major cardioverter case device
20.0,0.7134159,0,pubmedf__506,506,permanent pacemaker implantation and its predictors in patients admitted for complete atrioventricular block: a report from the tokyo cardiovascular care unit network multi-center registry,001 network pacemaker regression unit cardiac multi ablation based implantation left block setting ventricular revealed pacemaker retrospective admitted implantationtokyo cardiovascular fibrillation tokyo logistic atrioventricular gender report complete ejection ventricular emergency multivariable predictorsatrial year care permanent multicenter implantation heart patients center fraction rate case registry analysis male
19.0,0.7157623,0,pubmedf__512,512,clinical characteristics associated with bradycardia and asystole in patients with syncope undergoing long-term electrocardiographic monitoring with implantable loop recorder,study independent pacemaker cardiac ablation 60 electrocardiographic predictive long single characteristics patients 282 block three atrioventricular including negative ventricular retrospective loop 64 significant ) non monitoring fibrillation factors syncope recorder %) undergoing conventional testing remained 233 asystoleatrial implantable days ci years sinus year 13 bradycardia ilr confidence mean 23 cohort diagnostic implantation 1term 27 clinical ± heart center patients interval case age associated
111.0,0.53199977,0,pubmedf__518,518,short term clinical outcomes and analysis of risk factors for pacemaker implantation: a single center experience of self-expandable tavi valves,performed pacemaker cardiac ablation implantation single block valves factors remain evaluate ventricular aortic pacemaker rates analysisatrial fibrillation self transcatheter high experience post determine term expandable tavi year stenosis risk short factorsshort permanent implantation outcomes clinical self severe outcomes heart center valve case
39.0,0.65470636,0,pubmedf__528,528,intracardiac abscess and pacemaker lead infection secondary to hematogenous dissemination of methicillin-sensitive staphylococcus aureus from a prior diabetic foot ulcer and osteomyelitis,given intervention pacemaker cardiac propagated ablation surgical block mssa seed diabetic conservative aureus hospice management indefinite ventricular pacemaker would lead hardware intervention fibrillation include requirement lower intracardiac invasive abscess methicillinatrial resulting ulcerprior cannot secondary infection patient sensitive osteomyelitis approach year dissemination would complicated extremity staphylococcus ulcer generator home per heart foot replacement hematogenous undergo case ulcer
88.0,0.567785,0,pubmedf__539,539,successful use of anakinra for colchicine-intolerant corticosteroid-dependent recurrent pericarditis secondary to postcardiac injury syndrome after pacemaker placement,colchicine placement inhibitor pacemaker cardiac subsequent months ablation case pericardial block prevented symptomatic postcardiac drainage corticosteroid pacemaker daily ventricular perforation without lead pericarditis post fibrillation fifth effects 1 ) recurrent 3 anakinra successfully mg effusion secondary intolerant dependent use placement year swift corticosteroid resolution requiring symptom anakinraatrial monthsdependent injury heart prior adverse subcutaneous syndrome successful 100 iatrogenic
131.0,0.51322776,0,pubmedf__544,544,single chamber permanent epicardial pacing for children with congenital heart disease after surgical repair,placement pacemaker cardiac cardiac events four corrective ablation single block implantation surgical received childrenatrial replacement congenital ventricular pacemaker epicardial surgery 8 show fibrillation increasessingle atrioventricular iatrogenic 33 threshold acute ventricular stimulation degree significant placement disease year permanent heart heart ± adverse major patients following initial pacing repair case chamber
48.0,0.6442566,0,pubmedf__546,546,five-case report for transvenous epicardial pacemaker implantation via coronary sinus in patients after prosthetic tricuspid valve replacement,vein patients 5 stable datum received thresholds sinus coronary replacement valve method pacemaker therapy epicardial without approachtransvenous provides risk breath report high conclusion invasive case stimulation fivecardiac crt sinus prosthetic five complications implanted short year implantation tricuspid keep patients via valve device
10.0,0.7756033,0,pubmedf__547,547,physical activity and mortality in older patients with a pacemaker,appear pacemaker activity regression consecutive cardiac ablation cox patients operating low receiver block geriatr 21 int mortalityatrial ventricular activity rates daily ) characteristic years fibrillation multivariate time rates 107 cases investigated higher among ≥ rate years 0 significantly year gerontol 2020 75 whether 3physical heart older curve physical aged case analysis identified
122.0,0.51817197,0,pubmedf__554,554,prospective study to develop surface landmarks for blind axillary vein puncture for permanent pacemaker and defibrillator lead implantation and compare it to available contrast venography guided technique,study approach pacemaker develop based leads clock implantation gene puncture defibrillator contrast mouse landmarks activity lead comparecircadian cell expression observation prospective landmark vein guided puncture blind axillary viaavailable developed permanent scn technique using new venography icd another interesting rhythm surface made
